user_id,item_id,item_name,category,rating,review_text,timestamp
353,14,Laptop L214 Ultra,Laptop,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2024-04-28 00:00:00
960,359,Tablet T359,Máy tính bảng,4,"Trải nghiệm tốt, màn hình đáp ứng nhu cầu.",2025-05-22 20:21:00
348,273,Máy in P1503,Máy in,1,"Chất lượng kém, tốc độ in không như mô tả, size không chuẩn.",2025-03-21 16:05:00
284,124,Router R1404,Router,4,"Trải nghiệm tốt, vùng phủ đáp ứng nhu cầu.",2024-09-12 00:01:00
257,264,Giày G824,Giày,5,"Không có gì để chê, độ bám hoàn hảo!",2025-06-10 18:18:00
449,38,Điện thoại X138 Pro,Điện thoại,4,"Đáng mua, sạc nhanh mượt, phụ kiện đầy đủ.",2024-06-10 05:57:00
574,271,Áo thun Q701,Quần áo,5,"Tuyệt vời, chất vải vượt kỳ vọng, dịch vụ hỗ trợ tốt!",2025-06-09 09:13:00
706,468,Màn hình M1118,Màn hình,2,"Tạm ổn nhưng độ chuẩn màu yếu, đường may lỗi.",2025-09-27 05:33:00
421,219,Màn hình M1119,Màn hình,4,"Chất lượng ổn định, độ chuẩn màu đáng khen, giao hàng nhanh.",2025-06-26 16:54:00
50,51,Laptop L251 Ultra,Laptop,1,"Rất thất vọng: màn hình cực kỳ yếu, kết nối không ổn định.",2025-01-05 20:22:00
390,95,Máy ảnh C615,Máy ảnh,1,"Rất thất vọng: chất lượng ảnh cực kỳ yếu, pin tụt nhanh.",2024-09-19 12:52:00
671,37,Router R1437,Router,1,"Trải nghiệm tệ, vùng phủ kém; sản phẩm không đáng tiền.",2025-06-01 01:06:00
915,13,Balo B913,Balo,5,"Đáng tiền, chất liệu cực kỳ tốt, bảo hành rõ ràng!",2024-08-15 15:48:00
923,233,Balo B923,Balo,5,"Không có gì để chê, độ bền hoàn hảo!",2024-03-10 20:45:00
822,350,Máy ảnh C630,Máy ảnh,4,"Đáng mua, chất lượng ảnh mượt, dịch vụ hỗ trợ tốt.",2024-10-24 22:00:00
625,398,Máy in P1508,Máy in,5,"Tuyệt vời, tốc độ in vượt kỳ vọng, dễ sử dụng!",2024-06-13 07:22:00
0,307,Máy in P1507,Máy in,1,"Rất thất vọng: chi phí mực cực kỳ yếu, độ bền kém.",2025-03-16 20:53:00
362,130,Điện thoại X140 Pro,Điện thoại,3,"Mức trung bình, màn hình ổn, đóng gói cẩn thận nhưng giá hơi cao.",2025-05-25 01:52:00
262,9,Laptop L209 Ultra,Laptop,4,"Chất lượng ổn định, thời lượng pin đáng khen, giá hợp lý.",2024-12-19 23:03:00
391,476,Laptop L276 Ultra,Laptop,5,"Tuyệt vời, bàn phím vượt kỳ vọng, thiết kế đẹp!",2025-08-25 01:56:00
827,315,Màn hình M1115,Màn hình,5,"Tuyệt vời, độ phân giải vượt kỳ vọng, thiết kế đẹp!",2025-01-22 15:47:00
397,262,Tablet T322,Máy tính bảng,1,"Trải nghiệm tệ, bút cảm ứng kém; sản phẩm không đáng tiền.",2024-08-07 16:26:00
776,407,Balo B957,Balo,3,"Dùng được, ngăn chứa tạm được, bị trầy nhẹ khi nhận.",2025-03-13 02:14:00
609,411,Tablet T351,Máy tính bảng,3,"Dùng được, màn hình tạm được, bị trầy nhẹ khi nhận.",2024-03-04 07:30:00
982,263,Màn hình M1113,Màn hình,4,"Chất lượng ổn định, độ sáng đáng khen, đóng gói cẩn thận.",2025-08-14 17:20:00
944,88,Router R1408,Router,3,"Không nổi bật, vùng phủ bình thường, dễ sử dụng.",2025-02-14 16:41:00
685,206,Giày G846,Giày,3,"Dùng được, độ bám tạm được, đóng gói sơ sài.",2024-06-17 06:04:00
192,297,Tai nghe A417,Tai nghe,1,"Chất lượng kém, độ thoải mái không như mô tả, màu sắc không đúng mô tả.",2025-06-16 19:12:00
374,114,Giày G834,Giày,2,"Tạm ổn nhưng độ bền yếu, hay giật lag.",2024-12-26 04:30:00
741,142,Tai nghe A402,Tai nghe,4,"Đáng mua, chống ồn mượt, thiết kế đẹp.",2025-07-06 20:31:00
63,125,Chuột M1355,Chuột,3,"Không nổi bật, độ nhạy bình thường, giao hàng nhanh.",2024-12-23 09:10:00
531,39,Chuột M1339,Chuột,4,"Chất lượng ổn định, kết nối đáng khen, thiết kế đẹp.",2025-08-20 09:22:00
277,77,Tai nghe A407,Tai nghe,1,"Rất thất vọng: kết nối Bluetooth cực kỳ yếu, kết nối không ổn định.",2024-06-24 21:41:00
670,381,Chuột M1331,Chuột,3,"Không nổi bật, độ nhạy bình thường, giao hàng nhanh.",2024-11-19 16:16:00
726,331,Tai nghe A451,Tai nghe,2,"Tạm ổn nhưng kết nối Bluetooth yếu, màu sắc không đúng mô tả.",2024-02-10 00:57:00
6,26,Tai nghe A426,Tai nghe,5,"Đáng tiền, âm bass cực kỳ tốt, bảo hành rõ ràng!",2024-08-08 16:29:00
966,69,Đồng hồ S519,Đồng hồ thông minh,5,"Rất ưng ý, theo dõi sức khỏe xuất sắc, giao hàng nhanh!",2025-02-15 12:02:00
587,478,Giày G878,Giày,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2025-08-29 18:50:00
114,10,Màn hình M1110,Màn hình,3,"Mức trung bình, độ sáng ổn, bảo hành rõ ràng nhưng bị trầy nhẹ khi nhận.",2024-01-31 14:41:00
497,401,Giày G801,Giày,1,"Chất lượng kém, độ bền không như mô tả, độ bền kém.",2024-10-26 21:16:00
662,151,Đồng hồ S501,Đồng hồ thông minh,2,"Tạm ổn nhưng mặt đồng hồ yếu, kết nối không ổn định.",2025-04-20 21:37:00
161,150,Tablet T330,Máy tính bảng,3,"Mức trung bình, màn hình ổn, dễ sử dụng nhưng hướng dẫn sử dụng khó hiểu.",2024-09-03 15:47:00
109,137,Máy in P1517,Máy in,4,"Trải nghiệm tốt, tốc độ in đáp ứng nhu cầu.",2025-09-21 15:44:00
531,275,Chuột M1365,Chuột,2,"Tạm ổn nhưng kết nối yếu, độ bền kém.",2024-07-17 02:19:00
40,117,Máy in P1527,Máy in,4,"Trải nghiệm tốt, chất lượng bản in đáp ứng nhu cầu.",2024-09-23 16:52:00
86,57,Sách S1057,Sách,2,"Giá chưa tương xứng, biên tập dưới kỳ vọng.",2025-03-10 21:25:00
633,318,Balo B938,Balo,2,"Chưa hài lòng, chất liệu bình thường, kết nối không ổn định.",2025-02-11 03:25:00
877,373,Laptop L253 Ultra,Laptop,5,"Rất ưng ý, bàn phím xuất sắc, phụ kiện đầy đủ!",2024-11-05 16:18:00
476,440,Router R1400,Router,2,"Sản phẩm có điểm cộng nhỏ, nhưng máy nóng.",2024-07-13 18:58:00
715,332,Laptop L212 Ultra,Laptop,5,"Tuyệt vời, thời lượng pin vượt kỳ vọng, đóng gói cẩn thận!",2024-06-11 04:03:00
901,419,Điện thoại X159 Pro,Điện thoại,3,"Dùng được, camera tạm được, đóng gói sơ sài.",2025-05-18 05:19:00
155,309,Router R1429,Router,1,"Dùng 1 thời gian ngắn đã gặp lỗi, độ ổn định tệ.",2024-05-02 03:26:00
797,394,Áo thun Q734,Quần áo,4,"Chất lượng ổn định, form dáng đáng khen, thiết kế đẹp.",2025-04-26 08:42:00
391,355,Tai nghe A405,Tai nghe,5,"Tuyệt vời, âm bass vượt kỳ vọng, bảo hành rõ ràng!",2024-04-28 05:53:00
838,480,Sách S1080,Sách,2,"Tạm ổn nhưng nội dung yếu, size không chuẩn.",2025-04-16 09:01:00
931,462,Bàn phím K1242,Bàn phím,2,"Tạm ổn nhưng độ nảy yếu, size không chuẩn.",2024-01-13 20:54:00
119,119,Bàn phím K1259,Bàn phím,4,"Hài lòng, độ nảy tốt, dịch vụ hỗ trợ tốt.",2025-03-12 07:08:00
875,446,Tai nghe A426,Tai nghe,3,"Ổn trong tầm giá, độ thoải mái vừa phải.",2025-02-06 21:10:00
828,303,Màn hình M1103,Màn hình,4,"Chất lượng ổn định, độ chuẩn màu đáng khen, thiết kế đẹp.",2024-08-12 14:37:00
57,286,Máy in P1516,Máy in,2,"Chưa hài lòng, tốc độ in bình thường, hay giật lag.",2024-10-31 11:46:00
154,399,Chuột M1349,Chuột,1,"Dùng 1 thời gian ngắn đã gặp lỗi, kết nối tệ.",2025-09-25 07:45:00
509,384,Tablet T324,Máy tính bảng,3,"Dùng được, đa nhiệm tạm được, hướng dẫn sử dụng khó hiểu.",2025-06-07 02:14:00
843,382,Router R1422,Router,2,"Sản phẩm có điểm cộng nhỏ, nhưng máy nóng.",2024-10-08 11:26:00
448,65,Máy in P1505,Máy in,2,"Tạm ổn nhưng tốc độ in yếu, size không chuẩn.",2024-04-21 20:45:00
800,89,Laptop L209 Ultra,Laptop,4,"Đáng mua, tản nhiệt mượt, phụ kiện đầy đủ.",2024-01-11 22:31:00
212,284,Máy ảnh C604,Máy ảnh,5,"Đáng tiền, lấy nét cực kỳ tốt, đóng gói cẩn thận!",2024-10-22 09:52:00
322,223,Balo B913,Balo,1,"Chất lượng kém, độ bền không như mô tả, kết nối không ổn định.",2025-06-29 23:36:00
719,156,Balo B916,Balo,2,"Chưa hài lòng, chất liệu bình thường, pin tụt nhanh.",2024-04-05 02:40:00
285,235,Điện thoại X155 Pro,Điện thoại,3,"Mức trung bình, camera ổn, phụ kiện đầy đủ nhưng giao hàng chậm.",2024-12-27 03:05:00
255,262,Tablet T322,Máy tính bảng,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2024-09-27 09:14:00
10,21,Tai nghe A421,Tai nghe,4,"Trải nghiệm tốt, độ thoải mái đáp ứng nhu cầu.",2024-02-17 07:17:00
480,268,Balo B958,Balo,2,"Giá chưa tương xứng, độ bền dưới kỳ vọng.",2025-09-10 02:24:00
907,289,Laptop L249 Ultra,Laptop,1,"Trải nghiệm tệ, thời lượng pin kém; sản phẩm không đáng tiền.",2024-01-28 09:26:00
70,49,Máy ảnh C609,Máy ảnh,4,"Hài lòng, lấy nét tốt, giá hợp lý.",2024-06-11 00:33:00
461,331,Tai nghe A451,Tai nghe,1,"Chất lượng kém, chống ồn không như mô tả, đường may lỗi.",2024-12-10 12:12:00
454,252,Laptop L212 Ultra,Laptop,2,"Tạm ổn nhưng bàn phím yếu, size không chuẩn.",2024-04-29 12:30:00
495,372,Balo B922,Balo,2,"Sản phẩm có điểm cộng nhỏ, nhưng máy nóng.",2024-06-12 14:16:00
466,320,Bàn phím K1220,Bàn phím,5,"Rất ưng ý, độ ồn xuất sắc, thiết kế đẹp!",2024-07-17 14:36:00
626,307,Máy in P1507,Máy in,3,"Ổn trong tầm giá, chi phí mực vừa phải.",2024-10-09 15:31:00
714,57,Sách S1057,Sách,4,"Chất lượng ổn định, nội dung đáng khen, thiết kế đẹp.",2025-07-20 20:20:00
606,358,Giày G838,Giày,2,"Tạm ổn nhưng êm ái yếu, màu sắc không đúng mô tả.",2024-05-09 03:03:00
514,61,Bàn phím K1201,Bàn phím,5,"Không có gì để chê, độ nảy hoàn hảo!",2024-04-19 07:31:00
651,52,Áo thun Q752,Quần áo,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2024-02-19 01:42:00
527,17,Điện thoại X117 Pro,Điện thoại,4,"Chất lượng ổn định, sạc nhanh đáng khen, bảo hành rõ ràng.",2025-06-15 00:41:00
444,121,Tai nghe A451,Tai nghe,2,"Chưa hài lòng, kết nối Bluetooth bình thường, máy nóng.",2024-04-16 17:53:00
711,109,Tablet T349,Máy tính bảng,5,"Tuyệt vời, loa vượt kỳ vọng, phụ kiện đầy đủ!",2025-01-19 19:38:00
573,70,Router R1430,Router,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2025-01-14 20:27:00
452,132,Máy ảnh C612,Máy ảnh,5,"Đáng tiền, lấy nét cực kỳ tốt, bảo hành rõ ràng!",2024-07-10 07:51:00
621,433,Laptop L233 Ultra,Laptop,1,"Chất lượng kém, màn hình không như mô tả, kết nối không ổn định.",2025-02-10 20:12:00
235,248,Điện thoại X168 Pro,Điện thoại,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2024-01-15 07:36:00
662,203,Đồng hồ S503,Đồng hồ thông minh,1,"Dùng 1 thời gian ngắn đã gặp lỗi, mặt đồng hồ tệ.",2024-04-18 06:43:00
205,377,Router R1417,Router,1,"Trải nghiệm tệ, độ ổn định kém; sản phẩm không đáng tiền.",2024-06-01 21:10:00
758,277,Bàn phím K1237,Bàn phím,4,"Hài lòng, hành trình phím tốt, giao hàng nhanh.",2024-09-29 18:21:00
920,41,Tablet T341,Máy tính bảng,2,"Giá chưa tương xứng, bút cảm ứng dưới kỳ vọng.",2024-03-02 06:18:00
310,409,Bàn phím K1249,Bàn phím,4,"Trải nghiệm tốt, độ nảy đáp ứng nhu cầu.",2025-09-03 10:52:00
379,266,Tablet T326,Máy tính bảng,2,"Tạm ổn nhưng loa yếu, hay giật lag.",2025-04-26 16:19:00
889,431,Điện thoại X171 Pro,Điện thoại,5,"Rất ưng ý, camera xuất sắc, giá hợp lý!",2025-08-28 13:18:00
918,363,Giày G843,Giày,5,"Tuyệt vời, độ bền vượt kỳ vọng, giao hàng nhanh!",2024-06-03 04:06:00
842,265,Balo B955,Balo,1,"Chất lượng kém, độ bền không như mô tả, size không chuẩn.",2024-08-19 04:59:00
921,49,Máy ảnh C609,Máy ảnh,1,"Rất thất vọng: lấy nét cực kỳ yếu, pin tụt nhanh.",2025-06-08 22:22:00
951,191,Màn hình M1141,Màn hình,5,"Đáng tiền, độ sáng cực kỳ tốt, dịch vụ hỗ trợ tốt!",2024-09-14 23:48:00
452,435,Tablet T315,Máy tính bảng,5,"Tuyệt vời, đa nhiệm vượt kỳ vọng, bảo hành rõ ràng!",2025-01-15 09:26:00
635,71,Màn hình M1121,Màn hình,3,"Dùng được, độ phân giải tạm được, hướng dẫn sử dụng khó hiểu.",2025-03-08 00:27:00
962,455,Sách S1055,Sách,3,"Không nổi bật, giấy in bình thường, giao hàng nhanh.",2025-04-18 21:07:00
825,149,Giày G869,Giày,2,"Tạm ổn nhưng độ bám yếu, pin tụt nhanh.",2024-02-22 02:53:00
280,208,Bàn phím K1228,Bàn phím,3,"Ổn trong tầm giá, hành trình phím vừa phải.",2024-08-16 00:29:00
619,70,Router R1430,Router,1,"Chất lượng kém, tốc độ không như mô tả, độ bền kém.",2024-04-08 15:12:00
331,173,Laptop L213 Ultra,Laptop,3,"Mức trung bình, hiệu năng ổn, dễ sử dụng nhưng dịch vụ hậu mãi chưa tốt.",2024-05-18 04:53:00
482,193,Laptop L233 Ultra,Laptop,4,"Hài lòng, thời lượng pin tốt, phụ kiện đầy đủ.",2024-10-07 22:27:00
926,489,Máy ảnh C609,Máy ảnh,2,"Chưa hài lòng, lấy nét bình thường, hay giật lag.",2025-09-05 04:42:00
960,30,Balo B930,Balo,4,"Trải nghiệm tốt, chất liệu đáp ứng nhu cầu.",2025-02-26 08:44:00
4,207,Điện thoại X127 Pro,Điện thoại,3,"Mức trung bình, camera ổn, phụ kiện đầy đủ nhưng giao hàng chậm.",2024-01-13 08:32:00
602,210,Bàn phím K1230,Bàn phím,5,"Rất ưng ý, độ nảy xuất sắc, đóng gói cẩn thận!",2025-01-25 10:44:00
137,208,Bàn phím K1228,Bàn phím,3,"Dùng được, hành trình phím tạm được, giao hàng chậm.",2025-07-23 09:09:00
779,348,Áo thun Q778,Quần áo,2,"Tạm ổn nhưng đường may yếu, pin tụt nhanh.",2024-10-11 21:10:00
621,339,Giày G819,Giày,3,"Ổn trong tầm giá, độ bám vừa phải.",2025-09-22 00:48:00
546,397,Đồng hồ S547,Đồng hồ thông minh,3,"Dùng được, mặt đồng hồ tạm được, bị trầy nhẹ khi nhận.",2024-06-13 13:51:00
225,6,Tai nghe A406,Tai nghe,1,"Dùng 1 thời gian ngắn đã gặp lỗi, chống ồn tệ.",2024-12-07 17:20:00
963,222,Màn hình M1122,Màn hình,3,"Dùng được, độ phân giải tạm được, hướng dẫn sử dụng khó hiểu.",2025-08-09 15:52:00
206,123,Máy ảnh C603,Máy ảnh,5,"Không có gì để chê, lấy nét hoàn hảo!",2024-09-30 23:56:00
994,36,Chuột M1336,Chuột,1,"Rất thất vọng: cầm nắm cực kỳ yếu, độ bền kém.",2025-06-24 00:17:00
164,204,Áo thun Q724,Quần áo,3,"Dùng được, đường may tạm được, giá hơi cao.",2024-07-13 11:34:00
34,223,Balo B913,Balo,5,"Không có gì để chê, chất liệu hoàn hảo!",2025-02-23 03:16:00
82,389,Router R1429,Router,1,"Rất thất vọng: tốc độ cực kỳ yếu, đường may lỗi.",2025-08-13 14:11:00
570,52,Áo thun Q752,Quần áo,3,"Dùng được, chất vải tạm được, giao hàng chậm.",2024-12-06 16:52:00
896,257,Laptop L217 Ultra,Laptop,4,"Trải nghiệm tốt, thời lượng pin đáp ứng nhu cầu.",2024-03-18 13:15:00
54,305,Tai nghe A425,Tai nghe,1,"Dùng 1 thời gian ngắn đã gặp lỗi, độ thoải mái tệ.",2024-12-12 05:19:00
508,215,Balo B905,Balo,3,"Dùng được, ngăn chứa tạm được, dịch vụ hậu mãi chưa tốt.",2025-05-30 18:44:00
329,28,Màn hình M1128,Màn hình,1,"Trải nghiệm tệ, độ chuẩn màu kém; sản phẩm không đáng tiền.",2024-08-16 06:22:00
555,212,Balo B902,Balo,1,"Dùng 1 thời gian ngắn đã gặp lỗi, ngăn chứa tệ.",2024-04-06 04:27:00
185,462,Bàn phím K1242,Bàn phím,3,"Ổn trong tầm giá, độ ồn vừa phải.",2024-02-07 11:35:00
706,411,Tablet T351,Máy tính bảng,1,"Chất lượng kém, đa nhiệm không như mô tả, màu sắc không đúng mô tả.",2025-02-19 07:05:00
108,346,Laptop L226 Ultra,Laptop,1,"Rất thất vọng: bàn phím cực kỳ yếu, đường may lỗi.",2024-01-29 07:01:00
122,8,Bàn phím K1208,Bàn phím,5,"Không có gì để chê, độ nảy hoàn hảo!",2024-11-06 11:33:00
552,204,Áo thun Q724,Quần áo,2,"Giá chưa tương xứng, form dáng dưới kỳ vọng.",2024-07-06 23:46:00
860,249,Tai nghe A439,Tai nghe,2,"Giá chưa tương xứng, âm bass dưới kỳ vọng.",2024-02-09 01:37:00
906,461,Màn hình M1111,Màn hình,1,"Trải nghiệm tệ, độ sáng kém; sản phẩm không đáng tiền.",2024-03-14 22:41:00
286,202,Laptop L242 Ultra,Laptop,4,"Chất lượng ổn định, hiệu năng đáng khen, dịch vụ hỗ trợ tốt.",2024-06-20 18:45:00
954,272,Tai nghe A462,Tai nghe,4,"Hài lòng, chống ồn tốt, bảo hành rõ ràng.",2024-12-22 09:17:00
699,395,Điện thoại X135 Pro,Điện thoại,2,"Tạm ổn nhưng camera yếu, kết nối không ổn định.",2025-03-21 17:16:00
33,324,Sách S1024,Sách,3,"Mức trung bình, nội dung ổn, thiết kế đẹp nhưng giá hơi cao.",2024-12-12 19:37:00
736,153,Tai nghe A413,Tai nghe,4,"Đáng mua, âm bass mượt, bảo hành rõ ràng.",2025-07-14 14:08:00
79,356,Tai nghe A406,Tai nghe,5,"Đáng tiền, kết nối Bluetooth cực kỳ tốt, đóng gói cẩn thận!",2024-12-03 02:46:00
574,237,Máy ảnh C637,Máy ảnh,5,"Không có gì để chê, ổn định hình ảnh hoàn hảo!",2025-04-06 23:49:00
255,417,Bàn phím K1257,Bàn phím,4,"Chất lượng ổn định, độ ồn đáng khen, phụ kiện đầy đủ.",2024-01-05 14:53:00
421,208,Bàn phím K1228,Bàn phím,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2024-05-09 14:25:00
202,120,Balo B950,Balo,3,"Mức trung bình, độ bền ổn, giá hợp lý nhưng giá hơi cao.",2025-07-30 13:01:00
393,75,Máy ảnh C635,Máy ảnh,4,"Đáng mua, chất lượng ảnh mượt, dịch vụ hỗ trợ tốt.",2024-04-08 12:59:00
883,330,Áo thun Q760,Quần áo,4,"Hài lòng, chất vải tốt, thiết kế đẹp.",2024-06-05 03:34:00
693,226,Tablet T346,Máy tính bảng,2,"Giá chưa tương xứng, đa nhiệm dưới kỳ vọng.",2024-11-03 09:43:00
269,465,Đồng hồ S515,Đồng hồ thông minh,3,"Ổn trong tầm giá, theo dõi sức khỏe vừa phải.",2024-10-18 23:57:00
77,174,Tablet T354,Máy tính bảng,1,"Rất thất vọng: màn hình cực kỳ yếu, máy nóng.",2024-09-04 18:14:00
310,393,Tablet T333,Máy tính bảng,4,"Đáng mua, loa mượt, bảo hành rõ ràng.",2024-12-03 17:58:00
242,396,Áo thun Q736,Quần áo,1,"Chất lượng kém, chất vải không như mô tả, máy nóng.",2024-02-10 19:06:00
548,482,Laptop L202 Ultra,Laptop,4,"Chất lượng ổn định, màn hình đáng khen, giao hàng nhanh.",2025-09-29 10:17:00
4,340,Router R1420,Router,3,"Ổn trong tầm giá, độ ổn định vừa phải.",2024-11-19 07:16:00
973,192,Bàn phím K1212,Bàn phím,1,"Chất lượng kém, độ nảy không như mô tả, đường may lỗi.",2025-01-13 09:26:00
661,332,Laptop L212 Ultra,Laptop,4,"Trải nghiệm tốt, hiệu năng đáp ứng nhu cầu.",2024-03-13 03:55:00
521,281,Áo thun Q711,Quần áo,3,"Dùng được, chất vải tạm được, dịch vụ hậu mãi chưa tốt.",2025-04-15 21:10:00
751,379,Laptop L259 Ultra,Laptop,4,"Đáng mua, thời lượng pin mượt, dịch vụ hỗ trợ tốt.",2024-02-08 13:02:00
480,125,Chuột M1355,Chuột,2,"Sản phẩm có điểm cộng nhỏ, nhưng hay giật lag.",2024-09-04 22:39:00
131,149,Giày G869,Giày,2,"Sản phẩm có điểm cộng nhỏ, nhưng hay giật lag.",2024-07-29 08:17:00
239,374,Điện thoại X114 Pro,Điện thoại,2,"Chưa hài lòng, màn hình bình thường, size không chuẩn.",2024-12-12 18:21:00
902,50,Laptop L250 Ultra,Laptop,2,"Sản phẩm có điểm cộng nhỏ, nhưng màu sắc không đúng mô tả.",2025-07-08 10:08:00
855,490,Máy in P1510,Máy in,2,"Giá chưa tương xứng, chất lượng bản in dưới kỳ vọng.",2025-03-28 08:02:00
968,348,Áo thun Q778,Quần áo,5,"Đáng tiền, chất vải cực kỳ tốt, đóng gói cẩn thận!",2025-09-20 19:25:00
676,299,Tai nghe A419,Tai nghe,5,"Không có gì để chê, chống ồn hoàn hảo!",2025-09-11 02:46:00
840,181,Laptop L221 Ultra,Laptop,4,"Chất lượng ổn định, màn hình đáng khen, dễ sử dụng.",2024-04-05 02:48:00
261,405,Bàn phím K1245,Bàn phím,4,"Trải nghiệm tốt, độ nảy đáp ứng nhu cầu.",2024-01-20 12:32:00
850,77,Tai nghe A407,Tai nghe,3,"Ổn trong tầm giá, chống ồn vừa phải.",2025-03-30 18:12:00
259,389,Router R1429,Router,3,"Không nổi bật, độ ổn định bình thường, phụ kiện đầy đủ.",2025-04-19 16:33:00
357,357,Balo B907,Balo,2,"Sản phẩm có điểm cộng nhỏ, nhưng đường may lỗi.",2024-11-12 15:39:00
525,493,Tai nghe A403,Tai nghe,5,"Rất ưng ý, âm bass xuất sắc, đóng gói cẩn thận!",2025-01-15 11:52:00
602,64,Laptop L264 Ultra,Laptop,4,"Trải nghiệm tốt, bàn phím đáp ứng nhu cầu.",2025-03-20 16:33:00
770,317,Tai nghe A437,Tai nghe,3,"Ổn trong tầm giá, chống ồn vừa phải.",2025-01-01 19:21:00
938,280,Đồng hồ S530,Đồng hồ thông minh,3,"Ổn trong tầm giá, pin vừa phải.",2025-04-30 17:18:00
442,205,Tablet T325,Máy tính bảng,5,"Rất ưng ý, bút cảm ứng xuất sắc, giá hợp lý!",2025-04-05 06:52:00
657,106,Laptop L226 Ultra,Laptop,1,"Rất thất vọng: màn hình cực kỳ yếu, đường may lỗi.",2024-06-28 15:10:00
123,413,Đồng hồ S513,Đồng hồ thông minh,4,"Đáng mua, pin mượt, phụ kiện đầy đủ.",2024-04-18 12:31:00
255,444,Máy in P1524,Máy in,2,"Giá chưa tương xứng, tốc độ in dưới kỳ vọng.",2024-12-16 22:03:00
81,297,Tai nghe A417,Tai nghe,2,"Tạm ổn nhưng chống ồn yếu, pin tụt nhanh.",2024-11-12 02:01:00
553,124,Router R1404,Router,3,"Ổn trong tầm giá, vùng phủ vừa phải.",2024-05-29 02:51:00
282,498,Router R1418,Router,1,"Rất thất vọng: tốc độ cực kỳ yếu, kết nối không ổn định.",2024-01-12 11:29:00
537,382,Router R1422,Router,4,"Hài lòng, độ ổn định tốt, giá hợp lý.",2024-09-25 12:24:00
865,434,Router R1434,Router,2,"Tạm ổn nhưng độ ổn định yếu, đường may lỗi.",2024-08-16 03:13:00
673,44,Máy ảnh C604,Máy ảnh,3,"Ổn trong tầm giá, lấy nét vừa phải.",2025-05-13 14:55:00
486,336,Máy ảnh C616,Máy ảnh,3,"Không nổi bật, chất lượng ảnh bình thường, đóng gói cẩn thận.",2025-05-27 03:23:00
603,88,Router R1408,Router,2,"Giá chưa tương xứng, tốc độ dưới kỳ vọng.",2025-08-15 17:52:00
614,79,Laptop L279 Ultra,Laptop,4,"Đáng mua, tản nhiệt mượt, thiết kế đẹp.",2024-08-19 06:33:00
860,403,Áo thun Q743,Quần áo,5,"Không có gì để chê, chất vải hoàn hảo!",2024-12-28 21:38:00
685,261,Tablet T321,Máy tính bảng,2,"Chưa hài lòng, loa bình thường, máy nóng.",2025-04-06 21:22:00
867,44,Máy ảnh C604,Máy ảnh,1,"Chất lượng kém, lấy nét không như mô tả, máy nóng.",2025-04-27 20:32:00
517,210,Bàn phím K1230,Bàn phím,2,"Chưa hài lòng, độ nảy bình thường, đường may lỗi.",2024-11-24 09:41:00
45,451,Laptop L251 Ultra,Laptop,4,"Trải nghiệm tốt, màn hình đáp ứng nhu cầu.",2024-02-17 15:21:00
767,5,Tai nghe A405,Tai nghe,5,"Không có gì để chê, kết nối Bluetooth hoàn hảo!",2025-04-04 22:00:00
675,121,Tai nghe A451,Tai nghe,5,"Tuyệt vời, độ thoải mái vượt kỳ vọng, thiết kế đẹp!",2024-07-20 04:09:00
62,181,Laptop L221 Ultra,Laptop,4,"Trải nghiệm tốt, thời lượng pin đáp ứng nhu cầu.",2025-01-01 22:42:00
195,487,Tablet T307,Máy tính bảng,4,"Chất lượng ổn định, đa nhiệm đáng khen, dễ sử dụng.",2025-06-15 22:50:00
850,65,Máy in P1505,Máy in,4,"Trải nghiệm tốt, chi phí mực đáp ứng nhu cầu.",2025-03-25 07:01:00
658,151,Đồng hồ S501,Đồng hồ thông minh,4,"Chất lượng ổn định, mặt đồng hồ đáng khen, giao hàng nhanh.",2024-04-05 05:43:00
158,140,Bàn phím K1220,Bàn phím,1,"Chất lượng kém, độ nảy không như mô tả, máy nóng.",2025-09-06 16:19:00
834,62,Giày G862,Giày,2,"Sản phẩm có điểm cộng nhỏ, nhưng máy nóng.",2024-07-16 02:15:00
32,152,Tablet T332,Máy tính bảng,5,"Đáng tiền, màn hình cực kỳ tốt, thiết kế đẹp!",2024-03-31 16:11:00
198,405,Bàn phím K1245,Bàn phím,2,"Sản phẩm có điểm cộng nhỏ, nhưng đường may lỗi.",2024-04-24 09:35:00
840,405,Bàn phím K1245,Bàn phím,3,"Không nổi bật, độ nảy bình thường, phụ kiện đầy đủ.",2024-02-01 09:32:00
401,476,Laptop L276 Ultra,Laptop,3,"Không nổi bật, tản nhiệt bình thường, giao hàng nhanh.",2024-01-18 02:59:00
914,199,Chuột M1359,Chuột,5,"Tuyệt vời, kết nối vượt kỳ vọng, dễ sử dụng!",2025-03-27 03:48:00
70,479,Sách S1079,Sách,3,"Ổn trong tầm giá, giấy in vừa phải.",2025-09-27 19:33:00
